lat,lon,time,zone
44.41936389999999,26.0489731,2018-06-01 17:24:45,0
44.4193389,26.0489462,2018-06-01 17:25:05,0
44.4193418,26.0489544,2018-06-01 17:25:25,0
44.4193529,26.048959600000003,2018-06-01 17:25:45,0
44.419366700000005,26.0489828,2018-06-01 17:26:05,0
44.4193588,26.048960600000004,2018-06-01 17:26:25,0
44.419368299999995,26.0489835,2018-06-01 17:26:45,0
44.419355100000004,26.0489717,2018-06-01 17:27:06,0
44.419357299999994,26.0489731,2018-06-01 17:27:26,0
44.4193426,26.048957,2018-06-01 17:27:46,0
44.419357899999994,26.048974800000003,2018-06-01 17:28:06,0
44.4193567,26.0489631,2018-06-01 17:28:26,0
44.419368299999995,26.0489845,2018-06-01 17:28:46,0
44.419351500000005,26.048954199999997,2018-06-01 17:29:06,0
44.4193602,26.048962600000003,2018-06-01 17:29:26,0
44.4193529,26.048959699999997,2018-06-01 17:29:48,0
44.4193511,26.0489535,2018-06-01 17:30:08,0
44.419343100000006,26.048948199999998,2018-06-01 17:30:28,0
44.4193529,26.0489599,2018-06-01 17:30:48,0
44.4193565,26.048953100000002,2018-06-01 17:31:08,0
44.419360499999996,26.0489619,2018-06-01 17:31:29,0
44.4193555,26.0489729,2018-06-01 17:31:49,0
44.419363,26.048965399999997,2018-06-01 17:32:09,0
44.419341700000004,26.0489544,2018-06-01 17:32:29,0
44.4193658,26.048970999999998,2018-06-01 17:32:49,0
44.4193425,26.0489557,2018-06-01 17:33:09,0
44.419370799999996,26.048976,2018-06-01 17:33:49,0
44.4194609,26.0491001,2018-06-01 17:34:10,0
44.4193939,26.0490083,2018-06-01 17:34:30,0
44.4194015,26.0490082,2018-06-01 17:34:50,0
44.419379299999996,26.0489941,2018-06-01 17:35:10,0
44.4194015,26.0490092,2018-06-01 17:35:30,0
44.419363700000005,26.0490799,2018-06-01 17:45:17,0
44.4186862,26.0492561,2018-06-01 17:45:40,0
44.4173183,26.0499215,2018-06-01 17:45:41,-1
44.4172104,26.049993399999998,2018-06-01 17:45:41,-1
44.416971999999994,26.050020899999996,2018-06-01 17:45:41,-1
44.4162969,26.050389000000003,2018-06-01 17:45:41,-1
44.4163565,26.051756899999997,2018-06-01 17:55:07,-1
44.4157116,26.0494841,2018-06-01 17:55:52,-1
44.4172833,26.0548379,2018-06-01 17:55:52,-1
44.417691600000005,26.0567859,2018-06-01 17:55:53,-1
44.4182169,26.0585108,2018-06-01 17:55:53,-1
44.41859960000001,26.059776899999996,2018-06-01 17:55:53,-1
44.4185977,26.059811,2018-06-01 17:55:53,-1
44.4201028,26.0640372,2018-06-01 17:55:53,-1
44.4225835,26.0712913,2018-06-01 19:10:31,-1
44.4227396,26.0715723,2018-06-01 19:10:31,-1
44.4246891,26.077204100000003,2018-06-01 19:10:31,1
44.4247224,26.0774954,2018-06-01 19:10:31,1
44.4247281,26.0778168,2018-06-01 19:10:31,1
44.4250555,26.078836499999998,2018-06-01 19:10:32,1
44.4248311,26.079521,2018-06-01 19:10:32,1
44.4250075,26.079214,2018-06-01 19:14:40,1
44.4250447,26.079246100000002,2018-06-01 19:17:27,1
44.4250946,26.0792249,2018-06-01 19:18:08,1
44.4250076,26.078980899999998,2018-06-01 19:21:36,1
44.4250076,26.078980899999998,2018-06-01 19:21:57,1
44.4246526,26.0778124,2018-06-01 19:28:05,1
44.424951899999996,26.0792033,2018-06-01 19:28:25,1
44.4250232,26.0793093,2018-06-01 21:57:52,1
44.4252949,26.0785008,2018-06-01 21:58:19,1
44.4251018,26.0786739,2018-06-01 21:58:33,1
44.4251104,26.0787409,2018-06-01 21:58:53,1
44.4249652,26.0789667,2018-06-01 21:59:13,1
44.4249394,26.0793326,2018-06-01 21:59:33,1
44.424935600000005,26.079276699999998,2018-06-01 21:59:53,1
44.424781200000005,26.0772597,2018-06-01 22:02:57,1
44.424927399999994,26.0768533,2018-06-01 22:03:37,1
44.4249467,26.0793283,2018-06-01 22:09:09,1
44.4249152,26.078376000000002,2018-06-01 22:09:28,1
44.424946999999996,26.0757883,2018-06-01 22:09:28,1
44.4248899,26.076797199999998,2018-06-01 22:12:31,1
44.4247618,26.0760197,2018-06-01 22:14:45,1
44.424940299999996,26.077374,2018-06-01 22:14:45,1
44.4250076,26.078980899999998,2018-06-01 22:15:12,1
44.4250076,26.078980899999998,2018-06-01 22:21:38,1
44.4249467,26.0793283,2018-06-01 22:36:08,1
44.4250281,26.078890700000002,2018-06-01 23:24:49,1
44.4252148,26.078398899999996,2018-06-01 23:25:29,1
44.425365500000005,26.0782527,2018-06-01 23:30:13,1
44.425081299999995,26.0786992,2018-06-01 23:30:54,1
44.4246938,26.078096399999996,2018-06-02 00:14:11,1
44.424685499999995,26.0781033,2018-06-02 00:15:09,1
44.424662100000006,26.0781926,2018-06-02 00:16:29,1
44.4245691,26.0781158,2018-06-02 00:16:49,1
44.4246916,26.0779839,2018-06-02 00:17:09,1
44.42161970000001,26.0593633,2018-06-02 00:31:08,-1
44.4211277,26.0566545,2018-06-02 00:31:08,-1
44.420930799999994,26.05581,2018-06-02 00:31:08,-1
44.419577000000004,26.048225100000003,2018-06-02 00:31:08,0
44.4195432,26.0484807,2018-06-02 00:31:08,0
44.419560100000005,26.0486887,2018-06-02 00:31:08,0
44.4193701,26.048981899999998,2018-06-02 00:31:08,0
44.4193564,26.0489678,2018-06-02 00:31:29,0
44.419357299999994,26.048965600000002,2018-06-02 00:31:49,0
44.419369399999994,26.0489807,2018-06-02 00:32:10,0
44.4193696,26.0489813,2018-06-02 00:44:09,0
44.4193531,26.0489545,2018-06-02 00:44:09,0
44.4193654,26.048972,2018-06-02 00:44:09,0
44.4193859,26.049001500000003,2018-06-02 00:44:09,0
44.4193859,26.0490009,2018-06-02 00:44:31,0
44.419391499999996,26.049004699999998,2018-06-02 00:44:51,0
44.419381200000004,26.0490012,2018-06-02 00:45:11,0
44.419346000000004,26.048977100000002,2018-06-02 00:50:39,0
44.4193315,26.048958600000002,2018-06-02 00:50:59,0
44.4193391,26.0489812,2018-06-02 00:51:20,0
44.419345799999995,26.0489735,2018-06-02 00:51:40,0
44.419346999999995,26.0489728,2018-06-02 00:57:03,0
44.4193419,26.0489668,2018-06-02 00:57:24,0
44.419348,26.0489725,2018-06-02 00:57:44,0
44.419342,26.048972199999998,2018-06-02 00:58:05,0
44.4193476,26.0489713,2018-06-02 06:07:01,0
44.419346999999995,26.0489705,2018-06-02 06:07:02,0
44.4193447,26.048976100000004,2018-06-02 06:07:02,0
44.419340500000004,26.0489711,2018-06-02 06:07:02,0
44.4193446,26.0489688,2018-06-02 06:07:02,0
44.419344099999996,26.0489692,2018-06-02 06:07:02,0
44.4193455,26.0489691,2018-06-02 06:07:02,0
44.4193445,26.048968600000002,2018-06-02 06:07:03,0
44.419345299999996,26.0489671,2018-06-02 06:07:03,0
44.4193421,26.048973699999998,2018-06-02 06:07:03,0
44.4193471,26.0489763,2018-06-02 06:07:03,0
44.419346000000004,26.0489714,2018-06-02 06:07:04,0
44.4193366,26.0489599,2018-06-02 06:07:04,0
44.4193547,26.048980899999997,2018-06-02 06:14:34,0
44.4193403,26.0489794,2018-06-02 06:28:00,0
44.4194471,26.049054,2018-06-02 06:30:47,0
44.4398992,26.0546705,2018-06-02 08:51:11,0
44.434514799999995,26.054675500000002,2018-06-02 09:01:50,0
44.4342104,26.0551423,2018-06-02 09:02:15,0
44.4343644,26.0553322,2018-06-02 09:02:35,0
44.4336653,26.054261,2018-06-02 09:06:44,0
44.433537,26.0543347,2018-06-02 09:07:04,0
44.4335592,26.0543038,2018-06-02 09:07:24,0
44.4335417,26.0542616,2018-06-02 09:07:44,0
44.433519399999994,26.0543449,2018-06-02 09:08:04,0
44.429270700000004,26.053751899999998,2018-06-02 09:14:33,0
44.419457200000004,26.0489025,2018-06-02 09:40:31,0
44.4194964,26.049178100000002,2018-06-02 09:40:31,0
44.4194905,26.0490466,2018-06-02 09:40:31,0
44.4194848,26.0484358,2018-06-02 09:40:31,0
44.419605700000005,26.0481458,2018-06-02 09:40:31,0
44.419571000000005,26.0481103,2018-06-02 09:40:31,0
44.4195833,26.0481026,2018-06-02 09:40:31,0
44.4195758,26.048219600000003,2018-06-02 09:40:32,0
44.419346399999995,26.0489676,2018-06-02 09:53:52,0
44.4193406,26.0489901,2018-06-02 10:12:57,0
44.419348299999996,26.0489875,2018-06-02 10:14:41,0
44.4193409,26.0489884,2018-06-02 10:14:41,0
44.4193303,26.048978100000003,2018-06-02 10:14:41,0
44.419337299999995,26.048984,2018-06-02 10:14:41,0
44.419341100000004,26.0489887,2018-06-02 10:14:42,0
44.4193335,26.048981,2018-06-02 10:14:42,0
44.419335600000004,26.0489818,2018-06-02 10:14:42,0
44.4193421,26.048988100000003,2018-06-02 10:14:42,0
44.4193512,26.0489826,2018-06-02 10:14:42,0
44.4193281,26.0489762,2018-06-02 10:33:52,0
44.4193372,26.0489833,2018-06-02 10:34:48,0
44.4193438,26.0489905,2018-06-02 10:34:48,0
44.4193426,26.0489753,2018-06-02 10:34:48,0
44.419350200000004,26.048986300000003,2018-06-02 10:34:48,0
44.419449799999995,26.0490433,2018-06-02 11:07:52,0
44.4194514,26.049066,2018-06-02 11:08:12,0
44.41945020000001,26.0490425,2018-06-02 11:08:32,0
44.419441600000006,26.0490292,2018-06-02 11:08:52,0
44.41945,26.049042899999996,2018-06-02 11:15:20,0
44.4194425,26.0490299,2018-06-02 11:15:42,0
44.4194429,26.0490297,2018-06-02 11:15:42,0
44.4194426,26.0490298,2018-06-02 11:15:42,0
44.4193396,26.048981,2018-06-02 11:59:58,0
44.41933529999999,26.0489635,2018-06-02 13:02:09,0
44.419348600000006,26.048983800000002,2018-06-02 13:08:10,0
44.41936679999999,26.048986300000003,2018-06-02 13:08:31,0
44.4193424,26.0489635,2018-06-02 13:08:52,0
44.41934439999999,26.048963600000004,2018-06-02 13:09:12,0
44.4193334,26.0489648,2018-06-02 13:28:01,0
44.41934439999999,26.048969399999997,2018-06-02 13:28:01,0
44.419342,26.0489572,2018-06-02 13:28:01,0
44.41935170000001,26.0489572,2018-06-02 13:28:01,0
44.4193534,26.0489693,2018-06-02 13:28:02,0
44.4193532,26.0489693,2018-06-02 13:28:02,0
44.4193409,26.0489558,2018-06-02 13:28:02,0
44.4193388,26.048954000000002,2018-06-02 13:28:02,0
44.419337899999995,26.048953,2018-06-02 14:13:01,0
44.419353,26.0489687,2018-06-02 14:13:01,0
44.4193418,26.048963600000004,2018-06-02 14:13:02,0
44.4193316,26.048958600000002,2018-06-02 14:13:02,0
44.419351899999995,26.048967,2018-06-02 14:13:02,0
44.419344,26.0489635,2018-06-02 14:13:02,0
44.419329499999996,26.0489557,2018-06-02 14:13:42,0
44.419332,26.0489604,2018-06-02 14:19:15,0
44.419333200000004,26.048960600000004,2018-06-02 14:19:35,0
44.4193335,26.0489607,2018-06-02 14:19:55,0
44.4193334,26.0489603,2018-06-02 14:20:15,0
44.4193317,26.048946899999997,2018-06-02 14:26:46,0
44.419332399999995,26.0489562,2018-06-02 14:28:28,0
44.4193344,26.0489588,2018-06-02 14:28:28,0
44.419335,26.048962200000002,2018-06-02 14:28:28,0
44.4193344,26.0489526,2018-06-02 14:36:10,0
44.419335499999995,26.0489519,2018-06-02 14:36:39,0
44.419328,26.048954199999997,2018-06-02 14:36:39,0
44.4193202,26.0489519,2018-06-02 14:37:17,0
44.4193337,26.048962200000002,2018-06-02 14:37:38,0
44.4193326,26.048959,2018-06-02 14:37:58,0
44.419326500000004,26.0489532,2018-06-02 14:38:21,0
44.4193304,26.048955199999998,2018-06-02 14:38:41,0
44.419326899999994,26.0489591,2018-06-02 14:44:48,0
44.41933220000001,26.048966699999998,2018-06-02 14:47:55,0
44.419332,26.048966699999998,2018-06-02 14:47:56,0
44.4193311,26.0489646,2018-06-02 14:47:56,0
44.4193117,26.0489438,2018-06-02 14:48:15,0
44.4193186,26.048951100000004,2018-06-02 14:48:36,0
44.4193326,26.0489579,2018-06-02 14:54:01,0
44.4193321,26.0489678,2018-06-02 14:54:21,0
44.419330200000005,26.048962200000002,2018-06-02 14:54:41,0
44.4193363,26.0489681,2018-06-02 14:55:01,0
44.4193463,26.048981,2018-06-02 15:01:31,0
44.4193375,26.0489727,2018-06-02 15:02:14,0
44.419335499999995,26.0489655,2018-06-02 15:02:14,0
44.419333200000004,26.0489609,2018-06-02 15:02:14,0
44.4193297,26.0489569,2018-06-02 15:02:14,0
44.4193308,26.0489569,2018-06-02 15:09:03,0
44.4193408,26.0489762,2018-06-02 15:12:32,0
44.4193346,26.0489684,2018-06-02 15:12:32,0
44.419335499999995,26.0489702,2018-06-02 15:12:32,0
44.4193316,26.048966600000004,2018-06-02 15:12:33,0
44.4193423,26.0489774,2018-06-02 15:12:33,0
44.4193434,26.0489754,2018-06-02 15:13:09,0
44.4193339,26.048966699999998,2018-06-02 15:18:30,0
44.419329499999996,26.0489593,2018-06-02 15:18:30,0
44.4193701,26.0490026,2018-06-02 15:18:54,0
44.419332399999995,26.0489603,2018-06-02 15:19:14,0
44.419368,26.0489943,2018-06-02 15:24:49,0
44.4193512,26.048970999999998,2018-06-02 15:25:10,0
44.419338399999994,26.048965600000002,2018-06-02 15:25:31,0
44.419349600000004,26.0489848,2018-06-02 15:25:51,0
44.419354999999996,26.048959699999997,2018-06-02 15:31:20,0
44.419356,26.0489721,2018-06-02 15:31:40,0
44.4193554,26.0489711,2018-06-02 15:32:00,0
44.419356799999996,26.0489703,2018-06-02 15:32:20,0
44.419358700000004,26.048972600000003,2018-06-02 15:38:07,0
44.41936810000001,26.0489836,2018-06-02 15:38:28,0
44.4193691,26.0489837,2018-06-02 15:38:28,0
44.4193684,26.0489823,2018-06-02 15:38:48,0
44.4193585,26.0489714,2018-06-02 15:43:16,0
44.41935720000001,26.0489767,2018-06-02 15:43:58,0
44.4193675,26.0489837,2018-06-02 15:44:18,0
44.419324700000004,26.0489517,2018-06-02 15:47:21,0
44.41936870000001,26.0489914,2018-06-02 15:47:41,0
44.4193835,26.0489814,2018-06-02 15:48:01,0
44.419361200000004,26.0489929,2018-06-02 15:50:21,0
44.419335,26.048961300000002,2018-06-02 15:50:41,0
44.4193306,26.0489557,2018-06-02 15:51:01,0
44.4193813,26.0490069,2018-06-02 15:52:02,0
44.4194156,26.049023100000003,2018-06-02 16:04:42,0
44.4193826,26.0490083,2018-06-02 16:04:43,0
44.4193419,26.0489742,2018-06-02 16:04:44,0
44.4194015,26.0490095,2018-06-02 16:04:44,0
44.4193638,26.04898,2018-06-02 16:04:44,0
44.419391499999996,26.0490062,2018-06-02 16:05:01,0
44.4193532,26.048986,2018-06-02 16:05:21,0
44.4193729,26.0490052,2018-06-02 16:05:41,0
44.4193625,26.0489814,2018-06-02 16:06:54,0
44.4193684,26.048993300000003,2018-06-02 16:07:14,0
44.419356,26.0489824,2018-06-02 16:12:40,0
44.41937479999999,26.049006600000002,2018-06-02 16:13:00,0
44.4193485,26.048983399999997,2018-06-02 16:13:22,0
44.419366600000004,26.0489861,2018-06-02 16:13:43,0
44.4194302,26.0490629,2018-06-02 16:46:02,0
44.4194294,26.049072,2018-06-02 16:46:22,0
44.419432,26.0490613,2018-06-02 16:46:43,0
44.41942,26.049061,2018-06-02 16:47:03,0
44.419428700000005,26.049071899999998,2018-06-02 16:53:10,0
44.4194381,26.049080899999996,2018-06-02 16:55:59,0
44.4194091,26.0490526,2018-06-02 16:55:59,0
44.4194384,26.0490795,2018-06-02 16:55:59,0
44.4194294,26.0490705,2018-06-02 17:03:26,0
44.4194293,26.0490706,2018-06-02 17:06:13,0
44.419420200000005,26.0490639,2018-06-02 17:06:13,0
44.4194294,26.049070999999998,2018-06-02 17:06:13,0
44.419402500000004,26.0490335,2018-06-02 17:06:13,0
44.4194324,26.049062399999997,2018-06-02 17:06:13,0
44.419432,26.0490631,2018-06-02 17:30:27,0
44.4193902,26.0490074,2018-06-02 17:30:27,0
44.4194088,26.049052,2018-06-02 17:30:27,0
44.4193923,26.049007800000002,2018-06-02 17:30:28,0
44.4193924,26.0490072,2018-06-02 17:30:28,0
44.4193451,26.0489532,2018-06-02 17:30:28,0
44.4193682,26.0489991,2018-06-02 17:31:11,0
44.4193645,26.048991,2018-06-02 17:36:56,0
44.4193888,26.0490082,2018-06-02 17:37:16,0
44.4193648,26.0489813,2018-06-02 17:37:36,0
44.4193535,26.0489711,2018-06-02 17:37:58,0
44.4193565,26.0489922,2018-06-02 17:38:18,0
44.419354600000005,26.048985199999997,2018-06-02 19:23:10,0
44.4193679,26.049002899999998,2018-06-02 19:23:10,0
44.41944470000001,26.049037600000002,2018-06-02 19:23:10,0
44.419393799999995,26.049010199999998,2018-06-02 19:23:10,0
44.4193939,26.0490107,2018-06-02 19:23:10,0
44.4194437,26.0490363,2018-06-02 19:23:10,0
44.4193467,26.0489764,2018-06-02 19:23:11,0
44.419339,26.0489658,2018-06-02 19:23:11,0
44.419383700000004,26.0490003,2018-06-02 19:23:11,0
44.4193289,26.0489625,2018-06-02 19:23:11,0
44.419405700000006,26.0490181,2018-06-02 19:23:11,0
44.419332700000005,26.0489619,2018-06-02 19:23:12,0
44.419393,26.0490113,2018-06-02 19:23:12,0
44.4193512,26.0489795,2018-06-02 19:23:12,0
44.419351299999995,26.0489797,2018-06-02 19:23:12,0
44.4193283,26.0489573,2018-06-02 19:37:37,0
44.4193292,26.0489548,2018-06-02 19:38:20,0
44.419326500000004,26.048950899999998,2018-06-02 19:43:46,0
44.4193239,26.0489318,2018-06-02 19:44:06,0
44.41936810000001,26.048986399999997,2018-06-02 19:50:03,0
44.4193921,26.049032999999998,2018-06-02 19:50:23,0
44.419362,26.0489917,2018-06-02 19:50:43,0
44.4194068,26.0490768,2018-06-02 20:39:12,0
44.4193968,26.0489674,2018-06-02 20:39:52,0
44.419329600000005,26.0489437,2018-06-02 20:50:36,0
44.4193635,26.0489773,2018-06-02 20:50:56,0
44.4193644,26.0489806,2018-06-02 21:09:53,0
44.419344,26.0489744,2018-06-02 21:09:54,0
44.419362400000004,26.0489772,2018-06-02 21:09:54,0
44.419363700000005,26.048978899999998,2018-06-02 21:09:54,0
44.4193352,26.048966500000002,2018-06-02 21:09:54,0
44.4193647,26.048979199999998,2018-06-02 21:09:54,0
44.4193438,26.0489745,2018-06-02 21:09:54,0
44.4193643,26.0490041,2018-06-02 21:10:16,0
44.4193592,26.0490142,2018-06-02 21:10:36,0
44.4193122,26.0489364,2018-06-02 21:16:00,0
44.4193218,26.0489497,2018-06-02 21:16:20,0
44.419329100000006,26.0489518,2018-06-02 21:16:41,0
44.4193261,26.048940100000003,2018-06-02 21:17:01,0
44.419331400000004,26.0489598,2018-06-02 21:22:27,0
44.4193198,26.0489619,2018-06-02 21:22:47,0
44.419314799999995,26.0489515,2018-06-02 21:23:10,0
44.4193225,26.0489625,2018-06-02 21:23:30,0
44.4193222,26.0489663,2018-06-02 21:29:00,0
44.4193165,26.048934399999997,2018-06-02 23:35:36,0
44.419309000000005,26.0489265,2018-06-02 23:36:17,0
44.41932,26.0489378,2018-06-02 23:41:42,0
44.4193206,26.0489394,2018-06-02 23:42:03,0
44.419318700000005,26.0489418,2018-06-02 23:42:24,0
44.4193166,26.0489348,2018-06-02 23:42:44,0
44.419317,26.0489351,2018-06-02 23:48:53,0
44.4193194,26.048938800000002,2018-06-02 23:48:53,0
44.4193195,26.048938600000003,2018-06-02 23:48:53,0
44.4193221,26.0489413,2018-06-03 03:59:53,0
44.4193218,26.0489407,2018-06-03 03:59:54,0
44.419318100000005,26.048953100000002,2018-06-03 03:59:54,0
44.4193226,26.0489478,2018-06-03 03:59:54,0
44.419322799999996,26.0489443,2018-06-03 03:59:55,0
44.4193188,26.048935800000002,2018-06-03 03:59:55,0
44.419356,26.0489774,2018-06-03 03:59:55,0
44.4193564,26.0489772,2018-06-03 03:59:55,0
44.4193565,26.0489776,2018-06-03 03:59:55,0
44.4193565,26.0489774,2018-06-03 03:59:56,0
44.4193359,26.048955600000003,2018-06-03 05:01:54,0
44.4193278,26.048944,2018-06-03 05:02:34,0
44.4193274,26.0489504,2018-06-03 05:02:54,0
44.4193299,26.048961300000002,2018-06-03 05:03:14,0
44.419329,26.0489605,2018-06-03 05:03:35,0
44.4193309,26.048959,2018-06-03 05:03:55,0
44.4193259,26.0489549,2018-06-03 05:23:18,0
44.419332700000005,26.0489647,2018-06-03 05:24:24,0
44.4193321,26.0489691,2018-06-03 05:24:24,0
44.4193239,26.048958600000002,2018-06-03 05:24:24,0
44.41933220000001,26.0489677,2018-06-03 05:24:24,0
44.4193336,26.0489652,2018-06-03 05:24:24,0
44.41933289999999,26.0489569,2018-06-03 05:24:24,0
44.41933289999999,26.048956399999998,2018-06-03 05:24:24,0
44.419331299999996,26.0489587,2018-06-03 05:24:25,0
44.4193304,26.0489625,2018-06-03 06:04:02,0
44.419329600000005,26.0489532,2018-06-03 06:04:03,0
44.419331799999995,26.0489549,2018-06-03 06:04:03,0
44.419331799999995,26.0489551,2018-06-03 06:04:03,0
44.4193348,26.0489651,2018-06-03 06:04:03,0
44.4193321,26.0489532,2018-06-03 06:04:03,0
44.4193305,26.048954199999997,2018-06-03 06:04:03,0
44.41933220000001,26.0489599,2018-06-03 06:04:03,0
44.4193509,26.048955499999998,2018-06-03 06:12:13,0
44.419329600000005,26.048960600000004,2018-06-03 06:22:51,0
44.419351299999995,26.048966399999998,2018-06-03 06:23:29,0
44.4193392,26.048955600000003,2018-06-03 06:23:49,0
44.4193385,26.048956,2018-06-03 06:29:58,0
44.4193416,26.0489591,2018-06-03 06:30:18,0
44.4193414,26.0489631,2018-06-03 06:30:18,0
44.4193422,26.0489633,2018-06-03 06:30:19,0
44.4193427,26.0489612,2018-06-03 06:36:29,0
44.4193424,26.0489612,2018-06-03 06:39:39,0
44.4193709,26.049013600000002,2018-06-03 07:07:41,0
44.419340500000004,26.0489559,2018-06-03 07:13:11,0
44.4193277,26.0489568,2018-06-03 07:13:51,0
44.41933970000001,26.048965300000003,2018-06-03 07:24:45,0
44.419331899999996,26.0489633,2018-06-03 07:25:06,0
44.419327100000004,26.0489563,2018-06-03 07:25:26,0
44.419326500000004,26.0489563,2018-06-03 07:25:46,0
44.4193304,26.048959399999998,2018-06-03 07:26:06,0
44.419331299999996,26.048956,2018-06-03 07:26:27,0
44.4193297,26.0489563,2018-06-03 07:26:47,0
44.419328,26.0489593,2018-06-03 07:27:07,0
44.4193297,26.048963600000004,2018-06-03 07:27:27,0
44.4193305,26.0489631,2018-06-03 07:27:47,0
44.4193338,26.0489605,2018-06-03 07:28:07,0
44.4193321,26.048957100000003,2018-06-03 07:28:27,0
44.4193284,26.048954000000002,2018-06-03 07:28:47,0
44.419328799999995,26.048959399999998,2018-06-03 07:29:07,0
44.4193306,26.048958499999998,2018-06-03 07:29:27,0
44.41933289999999,26.048959399999998,2018-06-03 07:29:47,0
44.41933,26.0489602,2018-06-03 07:30:07,0
44.4193282,26.0489599,2018-06-03 07:30:27,0
44.4193303,26.0489611,2018-06-03 07:30:47,0
44.4193323,26.0489648,2018-06-03 07:31:07,0
44.4193306,26.048958199999998,2018-06-03 07:31:27,0
44.41933220000001,26.0489612,2018-06-03 07:31:47,0
44.4193303,26.0489578,2018-06-03 07:32:07,0
44.4193315,26.0489589,2018-06-03 07:32:27,0
44.4193335,26.04896,2018-06-03 07:32:47,0
44.419333200000004,26.0489574,2018-06-03 07:33:07,0
44.4193285,26.0489595,2018-06-03 07:33:27,0
44.4193316,26.048962,2018-06-03 07:33:47,0
44.4193325,26.0489574,2018-06-03 07:34:07,0
44.419332700000005,26.0489621,2018-06-03 07:34:27,0
44.4193312,26.0489574,2018-06-03 07:34:47,0
44.4193331,26.04896,2018-06-03 07:35:07,0
44.4193317,26.0489578,2018-06-03 07:35:27,0
44.419331299999996,26.048962699999997,2018-06-03 07:35:47,0
44.4193297,26.0489579,2018-06-03 07:36:07,0
44.419329,26.048954199999997,2018-06-03 07:36:28,0
44.4193311,26.0489607,2018-06-03 07:36:48,0
44.4193337,26.048962699999997,2018-06-03 07:37:08,0
44.419331,26.0489589,2018-06-03 07:37:28,0
44.4193331,26.048959,2018-06-03 07:37:48,0
44.419330200000005,26.0489609,2018-06-03 07:38:08,0
44.41933,26.0489647,2018-06-03 07:38:28,0
44.41933220000001,26.048962799999998,2018-06-03 07:38:48,0
44.4193299,26.0489548,2018-06-03 07:39:08,0
44.419332399999995,26.0489576,2018-06-03 07:39:28,0
44.4193328,26.0489575,2018-06-03 07:39:48,0
44.419332,26.048958,2018-06-03 07:40:08,0
44.4193337,26.048959699999997,2018-06-03 07:40:28,0
44.4193306,26.0489559,2018-06-03 07:40:48,0
44.419331799999995,26.048968,2018-06-03 07:41:08,0
44.4193334,26.0489588,2018-06-03 07:41:28,0
44.41933220000001,26.048959600000003,2018-06-03 07:41:48,0
44.419332,26.048961600000002,2018-06-03 07:42:08,0
44.419332399999995,26.048955399999997,2018-06-03 07:42:28,0
44.419328,26.0489569,2018-06-03 07:42:48,0
44.419329600000005,26.048956699999998,2018-06-03 07:43:08,0
44.419327100000004,26.048960100000002,2018-06-03 07:43:29,0
